Datetime,close
2008-09-16,11.031900405883787
2008-09-17,10.32355499267578
2008-09-18,10.936009407043455
2008-09-19,11.186819076538086
2008-09-22,10.713343620300291
2008-09-23,10.691675186157228
2008-09-24,10.837129592895508
2008-09-25,10.94896125793457
2008-09-26,10.735759735107422
2008-09-29,9.489431381225586
2008-09-30,9.975608825683594
2008-10-01,10.254563331604004
2008-10-02,9.725794792175291
2008-10-03,9.636630058288574
2008-10-06,9.24559497833252
2008-10-07,8.617947578430176
2008-10-08,8.421184539794922
2008-10-09,8.193787574768066
2008-10-10,8.26900577545166
2008-10-13,9.48992919921875
2008-10-14,9.033888816833496
2008-10-15,8.447586059570312
2008-10-16,8.792543411254883
2008-10-17,9.27872085571289
2008-10-20,9.447587966918944
2008-10-21,9.03488540649414
2008-10-22,8.858546257019043
2008-10-23,8.77510929107666
2008-10-24,8.45057487487793
2008-10-27,8.206489562988281
2008-10-28,9.184325218200684
2008-10-29,8.91657829284668
2008-10-30,8.958670616149902
2008-10-31,8.950451850891113
2008-11-03,8.629902839660645
2008-11-04,9.139244079589844
2008-11-05,8.524049758911133
2008-11-06,8.249579429626465
2008-11-07,8.247586250305176
2008-11-10,7.939740180969238
2008-11-11,7.757422924041748
2008-11-12,7.247832775115967
2008-11-13,7.772864818572998
2008-11-14,7.721558094024658
2008-11-17,7.474981784820557
2008-11-18,7.407733917236328
2008-11-19,6.9783430099487305
2008-11-20,6.464767932891846
2008-11-21,6.536251068115234
2008-11-24,6.411965847015381
2008-11-25,7.024919033050537
2008-11-26,7.27498197555542
2008-11-28,7.296649932861328
2008-12-01,6.624917984008789
2008-12-02,6.852066993713379
2008-12-03,6.959662914276123
2008-12-04,6.832889080047607
2008-12-05,7.073237895965576
2008-12-08,7.524546146392822
2008-12-09,7.620686054229736
2008-12-10,7.691669940948486
2008-12-11,7.47747278213501
2008-12-12,7.8645219802856445
2008-12-15,7.7377471923828125
2008-12-16,8.101633071899414
2008-12-17,7.851570129394531
2008-12-18,7.728033065795898
2008-12-19,7.72529411315918
2008-12-22,7.400012969970703
2008-12-23,7.422677993774414
2008-12-24,7.545467853546143
2008-12-26,7.480959892272949
2008-12-29,7.407733917236328
2008-12-30,7.549452781677246
2008-12-31,7.662528991699219
2009-01-02,8.003003120422363
2009-01-05,8.170623779296875
2009-01-06,8.320313453674316
2009-01-07,8.020188331604004
2009-01-08,8.099390983581543
2009-01-09,7.847335815429687
2009-01-12,7.788057804107666
2009-01-13,7.828656196594238
2009-01-14,7.496152877807617
2009-01-15,7.446836948394775
2009-01-16,7.46377420425415
2009-01-20,7.042354106903076
2009-01-21,7.5487060546875
2009-01-22,7.633885860443115
2009-01-23,8.087186813354492
2009-01-26,8.06651496887207
2009-01-27,8.256053924560547
2009-01-28,8.684199333190918
2009-01-29,8.550949096679688
2009-01-30,8.431646347045898
2009-02-02,8.48245620727539
2009-02-03,8.479467391967773
2009-02-04,8.54297924041748
2009-02-05,8.809977531433105
2009-02-06,9.247339248657228
2009-02-09,9.433889389038086
2009-02-10,8.929281234741211
2009-02-11,8.917574882507324
2009-02-12,9.042357444763184
2009-02-13,8.908608436584473
2009-02-17,8.534510612487793
2009-02-18,8.794784545898438
2009-02-19,8.534011840820312
2009-02-20,8.628907203674316
2009-02-23,8.220686912536621
2009-02-24,8.604000091552734
2009-02-25,8.509105682373047
2009-02-26,8.398021697998047
2009-02-27,8.418196678161621
2009-03-02,8.148457527160645
2009-03-03,8.106614112854004
2009-03-04,7.9432268142700195
2009-03-05,7.612466812133789
2009-03-06,7.685442924499512
2009-03-09,7.245093822479248
2009-03-10,7.675479888916016
2009-03-11,7.918070793151855
2009-03-12,8.058046340942383
2009-03-13,8.080212593078613
2009-03-16,7.962405204772949
2009-03-17,8.352193832397461
2009-03-18,8.296402931213379
2009-03-19,8.217698097229004
2009-03-20,8.223177909851074
2009-03-23,8.682456016540527
2009-03-24,8.64684009552002
2009-03-25,8.569628715515137
2009-03-26,8.799267768859863
2009-03-27,8.660039901733398
2009-03-30,8.535258293151855
2009-03-31,8.66900634765625
2009-04-01,8.819192886352539
2009-04-02,9.028657913208008
2009-04-03,9.209979057312012
2009-04-06,9.171623229980469
2009-04-07,8.932767868041992
2009-04-08,9.016204833984377
2009-04-09,9.277725219726562
2009-04-13,9.417450904846191
2009-04-14,9.188309669494627
2009-04-15,9.452071189880373
2009-04-16,9.682209014892578
2009-04-17,9.76938247680664
2009-04-20,9.44709014892578
2009-04-21,9.501136779785156
2009-04-22,9.560664176940918
2009-04-23,9.581336975097656
2009-04-24,9.700888633728027
2009-04-27,9.61271858215332
2009-04-28,9.556927680969238
2009-04-29,9.750204086303713
2009-04-30,9.86228370666504
2009-05-01,9.805497169494627
2009-05-04,10.01197338104248
2009-05-05,10.037128448486328
2009-05-06,10.049083709716797
2009-05-07,9.87822437286377
2009-05-08,10.145222663879396
2009-05-11,10.161413192749023
2009-05-12,9.937999725341797
2009-05-13,9.702134132385254
2009-05-14,9.651324272155762
2009-05-15,9.713590621948242
2009-05-18,9.883953094482422
2009-05-19,9.934762001037598
2009-05-20,9.892420768737791
2009-05-21,9.875484466552734
2009-05-22,9.800764083862305
2009-05-26,10.071249961853027
2009-05-27,10.1011381149292
2009-05-28,10.221687316894531
2009-05-29,10.391798973083496
2009-06-01,10.624177932739258
2009-06-02,10.670005798339844
2009-06-03,10.75095272064209
2009-06-04,10.965896606445312
2009-06-05,11.066519737243652
2009-06-08,10.928288459777832
2009-06-09,10.849831581115724
2009-06-10,10.774614334106444
2009-06-11,10.68494987487793
2009-06-12,10.581338882446287
2009-06-15,10.380341529846191
2009-06-16,10.361164093017578
2009-06-17,10.340242385864258
2009-06-18,10.31284523010254
2009-06-19,10.463031768798828
2009-06-22,10.145721435546877
2009-06-23,10.104126930236816
2009-06-24,10.194040298461914
2009-06-25,10.355435371398926
2009-06-26,10.593294143676758
2009-06-29,10.56390380859375
2009-06-30,10.500391960144045
2009-07-01,10.43563461303711
2009-07-02,10.174115180969238
2009-07-06,10.20201015472412
2009-07-07,9.878722190856934
2009-07-08,10.024675369262695
2009-07-09,10.22143840789795
2009-07-10,10.32131290435791
2009-07-13,10.567889213562012
2009-07-14,10.577603340148926
2009-07-15,10.913344383239746
2009-07-16,11.023680686950684
2009-07-17,10.716082572937012
2009-07-20,10.714091300964355
2009-07-21,10.657552719116213
2009-07-22,10.652321815490724
2009-07-23,10.892671585083008
2009-07-24,11.126296043395996
2009-07-27,11.07847499847412
2009-07-28,10.95518684387207
2009-07-29,10.865274429321287
2009-07-30,11.09939670562744
2009-07-31,11.034889221191406
2009-08-03,11.263032913208008
2009-08-04,11.300890922546388
2009-08-05,11.236383438110352
2009-08-06,11.21695613861084
2009-08-07,11.38482666015625
2009-08-10,11.372623443603516
2009-08-11,11.306121826171877
2009-08-12,11.4216890335083
2009-08-13,11.513842582702637
2009-08-14,11.457056045532228
2009-08-17,11.080717086791992
2009-08-18,11.09043025970459
2009-08-19,11.0578031539917
2009-08-20,11.467267990112305
2009-08-21,11.587567329406738
2009-08-24,11.674490928649902
2009-08-25,11.74024486541748
2009-08-26,11.656309127807615
2009-08-27,11.607990264892578
2009-08-28,11.575363159179688
2009-08-31,11.498649597167969
2009-09-01,11.351451873779297
2009-09-02,11.282958984375
2009-09-03,11.395288467407228
2009-09-04,11.489435195922852
2009-09-08,11.422684669494627
2009-09-09,11.555935859680176
2009-09-10,11.729535102844238
2009-09-11,11.75942325592041
2009-09-14,11.83364486694336
2009-09-15,11.893918991088867
2009-09-16,12.161664962768556
2009-09-17,12.247095108032228
2009-09-18,12.240618705749512
2009-09-21,12.378602027893066
2009-09-22,12.429909706115724
2009-09-23,12.414965629577637
2009-09-24,12.372873306274414
2009-09-25,12.266023635864258
2009-09-28,12.416708946228027
2009-09-29,12.416708946228027
2009-09-30,12.34995937347412
2009-10-01,12.134516716003418
2009-10-02,12.069260597229004
2009-10-05,12.167393684387209
2009-10-06,12.421939849853516
2009-10-07,12.89018440246582
2009-10-08,12.80649757385254
2009-10-09,12.858055114746094
2009-10-12,13.052078247070312
2009-10-13,13.103633880615234
2009-10-14,13.333024978637695
2009-10-15,13.198280334472656
2009-10-16,13.694917678833008
2009-10-19,13.75070858001709
2009-10-20,13.741494178771973
2009-10-21,13.726051330566406
2009-10-22,13.800521850585938
2009-10-23,13.790559768676758
2009-10-26,13.803510665893556
2009-10-27,13.6560640335083
2009-10-28,13.457059860229492
2009-10-29,13.72480583190918
2009-10-30,13.352950096130373
2009-11-02,13.299899101257324
2009-11-03,13.38209056854248
2009-11-04,13.457806587219238
2009-11-05,13.665029525756836
2009-11-06,13.726051330566406
2009-11-09,14.010235786437988
2009-11-10,14.1160888671875
2009-11-11,14.210735321044922
2009-11-12,14.143238067626951
2009-11-13,14.247845649719238
2009-11-16,14.353200912475586
2009-11-17,14.38333797454834
2009-11-18,14.36241626739502
2009-11-19,14.271258354187012
2009-11-20,14.195791244506836
2009-11-23,14.50438404083252
2009-11-24,14.522814750671388
2009-11-25,14.588817596435549
2009-11-27,14.439875602722168
2009-11-30,14.520572662353516
2009-12-01,14.69168186187744
2009-12-02,14.632902145385742
2009-12-03,14.588817596435549
2009-12-04,14.570635795593262
2009-12-07,14.601519584655762
2009-12-08,14.621444702148438
2009-12-09,14.67051124572754
2009-12-10,14.732279777526855
2009-12-11,14.707621574401855
2009-12-14,14.837635040283203
2009-12-15,14.773126602172852
2009-12-16,14.888195037841797
2009-12-17,14.793051719665527
2009-12-18,14.854820251464844
2009-12-21,14.911109924316406
2009-12-22,14.971881866455078
2009-12-23,15.234895706176758
2009-12-24,15.404260635375977
2009-12-28,15.513601303100586
2009-12-29,15.42717456817627
2009-12-30,15.510113716125488
2009-12-31,15.441620826721191
2010-01-04,15.610239028930664
2010-01-05,15.541497230529783
2010-01-06,15.149715423583984
2010-01-07,14.797037124633787
2010-01-08,14.994297981262209
2010-01-11,14.971632957458496
2010-01-12,14.70687484741211
2010-01-13,14.622441291809082
2010-01-14,14.691184043884276
2010-01-15,14.445853233337402
2010-01-19,14.635642051696776
2010-01-20,14.45606517791748
2010-01-21,14.520074844360352
2010-01-22,13.69890308380127
2010-01-25,13.44958782196045
2010-01-26,13.509861946105955
2010-01-27,13.50189208984375
2010-01-28,13.307371139526367
2010-01-29,13.199027061462402
2010-02-01,13.275738716125488
2010-02-02,13.22841739654541
2010-02-03,13.470010757446287
2010-02-04,13.120322227478027
2010-02-05,13.232650756835938
2010-02-08,13.286947250366213
2010-02-09,13.360919952392578
2010-02-10,13.311355590820312
2010-02-11,13.35992431640625
2010-02-12,13.27822971343994
2010-02-16,13.481966018676758
2010-02-17,13.40500545501709
2010-02-18,13.529787063598633
2010-02-19,13.468517303466797
2010-02-22,13.519326210021973
2010-02-23,13.32679843902588
2010-02-24,13.237133979797363
2010-02-25,13.11160373687744
2010-02-26,13.120820045471191
2010-03-01,13.2675199508667
2010-03-02,13.47598934173584
2010-03-03,13.582091331481934
2010-03-04,13.812975883483888
2010-03-05,14.052577018737791
2010-03-08,14.009489059448242
2010-03-09,13.952452659606934
2010-03-10,14.35743522644043
2010-03-11,14.474246978759766
2010-03-12,14.434395790100098
2010-03-15,14.02692413330078
2010-03-16,14.077235221862791
2010-03-17,14.086200714111328
2010-03-18,14.107123374938965
2010-03-19,13.947720527648926
2010-03-22,13.885454177856444
2010-03-23,13.673747062683104
2010-03-24,13.881219863891602
2010-03-25,14.019452095031738
2010-03-26,14.014719009399414
2010-03-29,14.008742332458496
2010-03-30,14.11484432220459
2010-03-31,14.125056266784668
2010-04-01,14.166898727416992
2010-04-05,14.221942901611328
2010-04-06,14.152453422546388
2010-04-07,14.035889625549316
2010-04-08,14.134270668029783
2010-04-09,14.10264015197754
2010-04-12,14.264781951904297
2010-04-13,14.614471435546877
2010-04-14,14.670013427734377
2010-04-15,14.82692527770996
2010-04-16,13.70238971710205
2010-04-19,13.70114517211914
2010-04-20,13.82418441772461
2010-04-21,13.805752754211426
2010-04-22,13.625429153442385
2010-04-23,13.573871612548828
2010-04-26,13.241368293762209
2010-04-27,13.177108764648438
2010-04-28,13.180347442626951
2010-04-29,13.250333786010742
2010-04-30,13.093422889709473
2010-05-03,13.21546459197998
2010-05-04,12.611976623535156
2010-05-05,12.6964111328125
2010-05-06,12.420195579528809
2010-05-07,12.282462120056152
2010-05-10,12.99255084991455
2010-05-11,12.67872714996338
2010-05-12,12.587569236755373
2010-05-13,12.724306106567385
2010-05-14,12.640869140625
2010-05-17,12.651827812194824
2010-05-18,12.412723541259766
2010-05-19,12.314592361450195
2010-05-20,11.830904960632324
2010-05-21,11.75718116760254
2010-05-24,11.884453773498535
2010-05-25,11.88221263885498
2010-05-26,11.842362403869627
2010-05-27,12.215712547302246
2010-05-28,12.095413208007812
2010-06-01,12.0142183303833
2010-06-02,12.288190841674805
2010-06-03,12.592799186706545
2010-06-04,12.421441078186035
2010-06-07,12.092674255371094
2010-06-08,12.07424259185791
2010-06-09,11.806246757507324
2010-06-10,12.12978458404541
2010-06-11,12.166894912719728
2010-06-14,12.03464126586914
2010-06-15,12.403260231018066
2010-06-16,12.484952926635742
2010-06-17,12.455313682556152
2010-06-18,12.454069137573242
2010-06-21,12.168390274047852
2010-06-22,12.11085605621338
2010-06-23,12.006248474121094
2010-06-24,11.83314609527588
2010-06-25,11.772871971130373
2010-06-28,11.757927894592283
2010-06-29,11.314091682434082
2010-06-30,11.082210540771484
2010-07-01,10.946221351623535
2010-07-02,10.872995376586914
2010-07-06,10.861040115356444
2010-07-07,11.212970733642578
2010-07-08,11.371376991271973
2010-07-09,11.643607139587402
2010-07-12,11.851327896118164
2010-07-13,12.184329986572266
2010-07-14,12.237629890441896
2010-07-15,12.304380416870115
2010-07-16,11.447342872619627
2010-07-19,11.610979080200195
2010-07-20,11.994791030883787
2010-07-21,11.892922401428224
2010-07-22,12.074990272521973
2010-07-23,12.205750465393066
2010-07-26,12.17860221862793
2010-07-27,12.269760131835938
2010-07-28,12.063532829284668
2010-07-29,12.079472541809082
2010-07-30,12.0759859085083
2010-08-02,12.21446704864502
2010-08-03,12.200020790100098
2010-08-04,12.610732078552246
2010-08-05,12.655065536499023
2010-08-06,12.45880126953125
2010-08-09,12.58657169342041
2010-08-10,12.54572582244873
2010-08-11,12.24759292602539
2010-08-12,12.254318237304688
2010-08-13,12.113346099853516
2010-08-16,12.094416618347168
2010-08-17,12.217206954956056
2010-08-18,12.008737564086914
2010-08-19,11.655562400817873
2010-08-20,11.507368087768556
2010-08-23,11.558425903320312
2010-08-24,11.242609977722168
2010-08-25,11.323058128356934
2010-08-26,11.23239803314209
2010-08-27,11.4279146194458
2010-08-30,11.274989128112791
2010-08-31,11.208488464355469
2010-09-01,11.465274810791016
2010-09-02,11.536258697509766
2010-09-03,11.713595390319824
2010-09-07,11.566644668579102
2010-09-08,11.72056770324707
2010-09-09,11.86004638671875
2010-09-10,11.859048843383787
2010-09-13,12.011727333068848
2010-09-14,11.965899467468262
2010-09-15,11.971129417419434
2010-09-16,11.981590270996094
2010-09-17,12.207990646362305
2010-09-20,12.65954875946045
2010-09-21,12.788564682006836
2010-09-22,12.85182762145996
2010-09-23,12.789063453674316
2010-09-24,13.133024215698242
2010-09-27,13.210733413696287
2010-09-28,13.130035400390623
2010-09-29,13.142987251281738
2010-09-30,13.095664024353027
2010-10-01,13.091429710388184
2010-10-04,13.009984970092772
2010-10-05,13.405503273010254
2010-10-06,13.30886459350586
2010-10-07,13.200770378112791
2010-10-08,13.358677864074709
2010-10-11,13.420696258544922
2010-10-12,13.484208106994627
2010-10-13,13.531780242919922
2010-10-14,13.472750663757324
2010-10-15,14.980100631713867
2010-10-18,15.385083198547363
2010-10-19,15.139004707336426
2010-10-20,15.142741203308104
2010-10-21,15.242616653442385
2010-10-22,15.256067276000977
2010-10-25,15.35494613647461
2010-10-26,15.40725040435791
2010-10-27,15.354199409484863
2010-10-28,15.40675163269043
2010-10-29,15.28520679473877
2010-11-01,15.317585945129396
2010-11-02,15.33253002166748
2010-11-03,15.44660186767578
2010-11-04,15.548471450805664
2010-11-05,15.568644523620604
2010-11-08,15.610736846923828
2010-11-09,15.562169075012209
2010-11-10,15.513850212097168
2010-11-11,15.37213134765625
2010-11-12,15.02592945098877
2010-11-15,14.831158638000488
2010-11-16,14.53850555419922
2010-11-17,14.534272193908691
2010-11-18,14.858306884765623
2010-11-19,14.71559238433838
2010-11-22,14.725305557250977
2010-11-23,14.520821571350098
2010-11-24,14.818705558776855
2010-11-26,14.69491958618164
2010-11-29,14.498406410217283
2010-11-30,13.84087085723877
2010-12-01,14.056063652038574
2010-12-02,14.242116928100586
2010-12-03,14.271507263183594
2010-12-06,14.405006408691406
2010-12-07,14.623686790466309
2010-12-08,14.708369255065918
2010-12-09,14.732279777526855
2010-12-10,14.749963760375977
2010-12-13,14.809988975524902
2010-12-14,14.817211151123049
2010-12-15,14.702391624450684
2010-12-16,14.737509727478027
2010-12-17,14.714844703674316
2010-12-20,14.82094669342041
2010-12-21,15.0204496383667
2010-12-22,15.080723762512209
2010-12-23,15.049341201782228
2010-12-27,15.00326442718506
2010-12-28,14.917086601257324
2010-12-29,14.96889305114746
2010-12-30,14.915593147277832
2010-12-31,14.79379940032959
2011-01-03,15.052330017089844
2011-01-04,14.996788024902344
2011-01-05,15.16989040374756
2011-01-06,15.28022575378418
2011-01-07,15.353450775146484
2011-01-10,15.2979097366333
2011-01-11,15.34274196624756
2011-01-12,15.364160537719728
2011-01-13,15.359678268432615
2011-01-14,15.546229362487791
2011-01-18,15.931036949157717
2011-01-19,15.734771728515623
2011-01-20,15.610736846923828
2011-01-21,15.238632202148438
2011-01-24,15.219951629638672
2011-01-25,15.439878463745115
2011-01-26,15.35494613647461
2011-01-27,15.36216926574707
2011-01-28,14.96864414215088
2011-01-31,14.952953338623049
2011-02-01,15.218955993652344
2011-02-02,15.242865562438965
2011-02-03,15.196788787841797
2011-02-04,15.21746063232422
2011-02-07,15.299901962280272
2011-02-08,15.401769638061523
2011-02-09,15.35494613647461
2011-02-10,15.353450775146484
2011-02-11,15.55419921875
2011-02-14,15.645108222961426
2011-02-15,15.54548168182373
2011-02-16,15.54722499847412
2011-02-17,15.573127746582031
2011-02-18,15.693178176879885
2011-02-22,15.198283195495604
2011-02-23,15.225929260253906
2011-02-24,15.163662910461426
2011-02-25,15.194048881530762
2011-02-28,15.277734756469728
2011-03-01,14.962915420532228
2011-03-02,14.963663101196287
2011-03-03,15.182093620300291
2011-03-04,14.959427833557127
2011-03-07,14.736265182495115
2011-03-08,14.752453804016112
2011-03-09,14.739005088806152
2011-03-10,14.453325271606444
2011-03-11,14.363910675048828
2011-03-14,14.196537971496582
2011-03-15,14.18582820892334
2011-03-16,13.87549114227295
2011-03-17,13.98159408569336
2011-03-18,13.974122047424316
2011-03-21,14.35867977142334
2011-03-22,14.379103660583496
2011-03-23,14.499651908874512
2011-03-24,14.617460250854492
2011-03-25,14.439377784729004
2011-03-28,14.330286979675291
2011-03-29,14.48894214630127
2011-03-30,14.491682052612305
2011-03-31,14.614221572875977
2011-04-01,14.739751815795898
2011-04-04,14.637136459350586
2011-04-05,14.174121856689451
2011-04-06,14.300896644592283
2011-04-07,14.445853233337402
2011-04-08,14.400025367736816
2011-04-11,14.380349159240724
2011-04-12,14.211979866027832
2011-04-13,14.353200912475586
2011-04-14,14.40874195098877
2011-04-15,13.217955589294434
2011-04-18,13.12181568145752
2011-04-19,12.989562034606934
2011-04-20,13.09416961669922
2011-04-21,13.078478813171388
2011-04-25,13.07723331451416
2011-04-26,13.270757675170898
2011-04-27,13.393796920776367
2011-04-28,13.39902687072754
2011-04-29,13.551705360412598
2011-05-02,13.413722038269045
2011-05-03,13.297408103942873
2011-05-04,13.344731330871582
2011-05-05,13.306873321533203
2011-05-06,13.332526206970217
2011-05-09,13.391803741455078
2011-05-10,13.515838623046877
2011-05-11,13.336261749267578
2011-05-12,13.326299667358398
2011-05-13,13.189312934875488
2011-05-16,12.912101745605469
2011-05-17,13.2119779586792
2011-05-18,13.195789337158203
2011-05-19,13.23165512084961
2011-05-20,13.05182933807373
2011-05-23,12.911355018615724
2011-05-24,12.908117294311523
2011-05-25,12.943236351013184
2011-05-26,12.904878616333008
2011-05-27,12.973871231079102
2011-05-31,13.17611312866211
2011-06-01,13.09093189239502
2011-06-02,13.152201652526855
2011-06-03,13.02816677093506
2011-06-06,12.977855682373049
2011-06-07,12.927294731140137
2011-06-08,12.930782318115234
2011-06-09,12.870010375976562
2011-06-10,12.690183639526367
2011-06-13,12.57112979888916
2011-06-14,12.66179084777832
2011-06-15,12.526796340942385
2011-06-16,12.462536811828612
2011-06-17,12.080220222473145
2011-06-20,12.069260597229004
2011-06-21,12.278974533081056
2011-06-22,12.12978458404541
2011-06-23,11.960667610168455
2011-06-24,11.827667236328123
2011-06-27,12.024928092956545
2011-06-28,12.295165061950684
2011-06-29,12.392799377441406
2011-06-30,12.612225532531738
2011-07-01,12.9771089553833
2011-07-05,13.261293411254885
2011-07-06,13.334020614624023
2011-07-07,13.613970756530762
2011-07-08,13.25008487701416
2011-07-11,13.13277530670166
2011-07-12,13.300396919250488
2011-07-13,13.40625
2011-07-14,13.17411994934082
2011-07-15,14.884708404541016
2011-07-18,14.81795883178711
2011-07-19,15.007497787475586
2011-07-20,14.828169822692873
2011-07-21,15.118083953857422
2011-07-22,15.39803409576416
2011-07-25,15.41671371459961
2011-07-26,15.504883766174316
2011-07-27,15.123811721801758
2011-07-28,15.21646499633789
2011-07-29,15.03589153289795
2011-08-01,15.112604141235352
2011-08-02,14.754695892333984
2011-08-03,14.973127365112305
2011-08-04,14.384084701538086
2011-08-05,14.421942710876465
2011-08-08,13.599526405334473
2011-08-09,14.281719207763672
2011-08-10,13.673996925354004
2011-08-11,14.000772476196287
2011-08-12,14.041619300842283
2011-08-15,13.878728866577148
2011-08-16,13.424680709838867
2011-08-17,13.278977394104004
2011-08-18,12.57486629486084
2011-08-19,12.22716999053955
2011-08-22,12.407743453979492
2011-08-23,12.922064781188965
2011-08-24,13.033397674560549
2011-08-25,12.9524507522583
2011-08-26,13.122314453125
2011-08-29,13.426673889160156
2011-08-30,13.467021942138672
2011-08-31,13.473498344421388
2011-09-01,13.262787818908691
2011-09-02,13.072003364562988
2011-09-06,13.00575065612793
2011-09-07,13.300894737243652
2011-09-08,13.324057579040527
2011-09-09,13.07225227355957
2011-09-12,13.203510284423828
2011-09-13,13.188566207885742
2011-09-14,13.25207805633545
2011-09-15,13.513348579406738
2011-09-16,13.61596393585205
2011-09-19,13.615715026855469
2011-09-20,13.61471939086914
2011-09-21,13.429661750793455
2011-09-22,12.96789264678955
2011-09-23,13.088689804077148
2011-09-26,13.247594833374023
2011-09-27,13.433149337768556
2011-09-28,13.171628952026367
2011-09-29,13.13825511932373
2011-09-30,12.82791805267334
2011-10-03,12.341739654541016
2011-10-04,12.50064468383789
2011-10-05,12.570383071899414
2011-10-06,12.81969928741455
2011-10-07,12.829910278320312
2011-10-10,13.379101753234863
2011-10-11,13.528791427612305
2011-10-12,13.661293983459473
2011-10-13,13.922565460205078
2011-10-14,14.73676300048828
2011-10-17,14.505878448486328
2011-10-18,14.707621574401855
2011-10-19,14.46328830718994
2011-10-20,14.537261009216309
2011-10-21,14.707123756408691
2011-10-24,14.854820251464844
2011-10-25,14.524558067321776
2011-10-26,14.60301399230957
2011-10-27,14.910860061645508
2011-10-28,14.94747257232666
2011-10-31,14.760672569274902
2011-11-01,14.41222858428955
2011-11-02,14.565902709960938
2011-11-03,14.881719589233398
2011-11-04,14.84784698486328
2011-11-07,15.151458740234377
2011-11-08,15.251334190368652
2011-11-09,14.967647552490234
2011-11-10,14.821446418762209
2011-11-11,15.15195655822754
2011-11-14,15.267772674560549
2011-11-15,15.356439590454102
2011-11-16,15.22966480255127
2011-11-17,14.965655326843262
2011-11-18,14.8164644241333
2011-11-21,14.469265937805176
2011-11-22,14.445853233337402
2011-11-23,14.1995267868042
2011-11-25,14.02243995666504
2011-11-28,14.649839401245115
2011-11-29,14.51883029937744
2011-11-30,14.928792953491213
2011-12-01,15.286951065063477
2011-12-02,15.451086044311523
2011-12-05,15.582841873168944
2011-12-06,15.536017417907717
2011-12-07,15.5265531539917
2011-12-08,15.343737602233888
2011-12-09,15.62692642211914
2011-12-12,15.576366424560549
2011-12-13,15.58234405517578
2011-12-14,15.394048690795898
2011-12-15,15.430662155151367
2011-12-16,15.59056282043457
2011-12-19,15.48769760131836
2011-12-20,15.700401306152344
2011-12-21,15.587076187133787
2011-12-22,15.683713912963867
2011-12-23,15.769392013549805
2011-12-27,15.946478843688965
2011-12-28,15.932780265808104
2011-12-29,16.000028610229492
2011-12-30,16.087200164794922
2012-01-03,16.573129653930664
2012-01-04,16.644611358642578
2012-01-05,16.413726806640625
2012-01-06,16.189817428588867
2012-01-09,15.503389358520508
2012-01-10,15.520325660705566
2012-01-11,15.59056282043457
2012-01-12,15.682218551635742
2012-01-13,15.56640338897705
2012-01-17,15.655817985534668
2012-01-18,15.763664245605469
2012-01-19,15.92954158782959
2012-01-20,14.595044136047363
2012-01-23,14.583337783813477
2012-01-24,14.469017028808594
2012-01-25,14.18408489227295
2012-01-26,14.149463653564451
2012-01-27,14.445355415344238
2012-01-30,14.38831901550293
2012-01-31,14.448593139648438
2012-02-01,14.46652603149414
2012-02-02,14.573125839233398
2012-02-03,14.852579116821287
2012-02-06,15.170388221740724
2012-02-07,15.112604141235352
2012-02-08,15.189316749572754
2012-02-09,15.229415893554688
2012-02-10,15.091184616088867
2012-02-13,15.247846603393556
2012-02-14,15.187074661254885
2012-02-15,15.082467079162598
2012-02-16,15.106377601623535
2012-02-17,15.059553146362305
2012-02-21,15.292678833007812
2012-02-22,15.14174461364746
2012-02-23,15.096165657043455
2012-02-24,15.19056224822998
2012-02-27,15.175867080688477
2012-02-28,15.402018547058104
2012-02-29,15.39853286743164
2012-03-01,15.5018949508667
2012-03-02,15.473252296447754
2012-03-05,15.298906326293944
2012-03-06,15.067523002624512
2012-03-07,15.113350868225098
2012-03-08,15.121820449829102
2012-03-09,14.950213432312012
2012-03-12,15.07225513458252
2012-03-13,15.386825561523438
2012-03-14,15.342244148254396
2012-03-15,15.470264434814451
2012-03-16,15.567648887634276
2012-03-19,15.790313720703123
2012-03-20,15.778109550476074
2012-03-21,15.939753532409668
2012-03-22,16.0909366607666
2012-03-23,16.0047607421875
2012-03-26,16.172630310058594
2012-03-27,16.115097045898438
2012-03-28,16.332780838012695
2012-03-29,16.149717330932617
2012-03-30,15.971136093139648
2012-04-02,16.112606048583984
2012-04-03,16.00550651550293
2012-04-04,15.81945514678955
2012-04-05,15.748969078063965
2012-04-09,15.712106704711914
2012-04-10,15.6129789352417
2012-04-11,15.839629173278809
2012-04-12,16.214473724365234
2012-04-13,15.556690216064451
2012-04-16,15.095170021057127
2012-04-17,15.182342529296877
2012-04-18,15.129541397094728
2012-04-19,14.926551818847656
2012-04-20,14.845853805541992
2012-04-23,14.884209632873535
2012-04-24,14.975618362426758
2012-04-25,15.186079025268556
2012-04-26,15.32929229736328
2012-04-27,15.31708812713623
2012-04-30,15.064783096313477
2012-05-01,15.054323196411133
2012-05-02,15.12480926513672
2012-05-03,15.218457221984863
2012-05-04,14.868518829345703
2012-05-07,15.132031440734863
2012-05-08,15.26254177093506
2012-05-09,15.171881675720217
2012-05-10,15.28421115875244
2012-05-11,15.074248313903809
2012-05-14,15.04361343383789
2012-05-15,15.220699310302734
2012-05-16,15.66453456878662
2012-05-17,15.518083572387695
2012-05-18,14.953948974609377
2012-05-21,15.295418739318848
2012-05-22,14.963912010192873
2012-05-23,15.17960262298584
2012-05-24,15.035144805908203
2012-05-25,14.733027458190918
2012-05-29,14.803014755249023
